,text,l1,l2,l3,wiki_name,word_count
151656,"Yubileiny (Russian: Юбиле́йный, lit. Jubilee) is an educational Russian satellite built by NPO PM to commemorate the 50th anniversary of the launch of Sputnik 1, the first artificial satellite to be placed into Earth orbit. The satellite was launched on 23 May 2008 aboard a Rokot class rocket from the LC-133 launch facility at the Plesetsk Cosmodrome, after being delayed since the end of 2007. It was a secondary payload accompanying a cluster of three Gonets communication satellites, and utilised the excess capacity of the carrier. The satellite mission was to broadcast audio and video about the Soviet and Russian space programmes, as well as to imitate the beeping call signals of Sputnik 1. These signals are intended for being receipted by amateur radio enthusiasts.",Place,Satellite,ArtificialSatellite,Yubileiny,125
116599,"Greenbank (also known as Packer's Ground) is a cricket ground in Bristol. The ground was initially owned by H.J. Packer and Co Ltd. The first first-class match on the ground was in 1922, when Gloucestershire played Sussex. Gloucestershire played first-class matches at the ground from 1922 to 1928, playing a total of 20 first-class matches there, the last of which saw them play Derbyshire in the 1928 County Championship. Gloucestershire also played a non first-class at the ground in 1924 against a Scotland XI. The ground still exists today, after being sold by H.J. Packer and Co Ltd in 1935, it came under the ownership of the local council and is today used by the Old Georgian Eastville Club. In recent times, the ground has undergone a refurbishment with the construction of new buildings and the relaying of the pitch.",Place,SportFacility,CricketGround,Greenbank_Cricket_Ground,140
121956,"Hospital Pereira Rossell is a hospital in Montevideo, Uruguay. It is located in the barrio of Parque Batlle, just west of the park of the same name. It was founded in 1908 and was built on land donated in late 1900 by Alexis Rossell y Rius and Dolores Pereira de Rossell. It was the first paediatric hospital, and shortly afterwards the first maternity hospital when they installed obstetric and gynaecological clinic in 1915. Later the hospital received a donation from Dr. Enrique Pouey for a radiotherapy unit. It has around 700 beds.",Place,Building,Hospital,Hospital_Pereira_Rossell,92
116834,"Southwest University Park is a stadium in El Paso, Texas. Primarily used for minor league baseball, it is the home of the El Paso Chihuahuas of the Triple-A Pacific Coast League. Opened in 2014, the facility has an official capacity of 9,500, with 7,500 fixed seats with the rest being berm and party deck standing room sections. The name \""Southwest University\"" is applied as a corporate sponsor, and not as the home stadium of the University (which has no intercollegiate athletics program). Southwest University Park was named as the best new ball park in 2014 by Ballpark Digest. The elevation of the playing field is approximately 3,750 feet (1,140 m) above sea level.",Place,SportFacility,Stadium,Southwest_University_Park,113
146176,"Saltonstall Mountain, also known as Saltonstall Ridge, with a high point of (est.) 320 feet (98 m) above sea level, is a traprock mountain ridge located 3 miles (5 km) east of New Haven, Connecticut and 1.75 miles (2.8 km) north of Long Island Sound. It is part of the Metacomet Ridge that extends from Long Island Sound near New Haven, Connecticut, north through the Connecticut River Valley of Massachusetts to the Vermont border. Saltonstall Mountain is known for its 100 foot (30 m) scenic cliff faces and sharp ridgeline, unique microclimate ecosystems, rare plant communities, and for Lake Saltonstall, a 3 miles (5 km) long by 0.3 miles (400 m) wide municipal reservoir nearly enclosed by the mountain. Saltonstall Mountain is traversed by a number of hiking trails managed by the South Central Connecticut Regional Water Authority (SCCRWA) and Branford Land Trust.",Place,NaturalPlace,Mountain,Saltonstall_Mountain,143
98862,"In 1837 the Drogheda Harbour Commissioners proposed that a lighthouse be built on Rockabill, with the costs to be paid by tolls on the shipping using Drogheda harbour. In 1838, Trinity House, which was then in charge of lights in Ireland, declined the request. In 1853 however the Trinity Board reversed its decision and authorized the construction of the lighthouse. Construction began in 1855 under the supervision of the Burgess brothers, William and James, who were builders from Limerick. The lighthouse tower was built 1855–1860 of grante granite from the Mourne Mountains in County Down and local limestone from Milverton. The total cost of all buildings and equipment was £13,248. The light was placed into operation on 1 July 1860. The focal plane of the lantern is 45 metres (148 ft) above the sea. The round lighthouse tower is built of granite and is 32 metres (105 ft) high, including the lanternhouse and gallery. The light tower is painted white with one broad black horizontal band. In 1918, the station is also equipped with a fog horn. A keeper's residence and other buildings are located at the station, which is operated by the Commissioners of Irish Lights. The lighthouse was automated in March 1989.",Place,Tower,Lighthouse,Rockabill_Lighthouse,204
146073,"Ben Chonzie, also known as Ben-y Hone, (Gaelic Beinn a' Chòinnich, meaning \""mossy mountain\"") is a Scottish mountain situated eleven kilometres northwest of Crieff. It stands at 931 m (3054 ft) and is therefore listed as a Munro. It is the highest point of a large area of moorland and rounded hills between Loch Earn and Loch Tay, and with a broad, flat summit and relatively few distinguishing features, it is often regarded as one of Scotland's least interesting Munros. It is most often climbed from Invergeldie (Comrie) to the southwest; however it can also be climbed from the southeast by way of Glen Turret. The latter is longer but presents walkers with a more interesting and scenic ascent, having an array of buttresses and cliffs which can be tackled by those who feel brave, or passed by on either side. Mountain hares (Lepus timidus, sub species Lepus timidus scoticus) can be seen around the plateau area if walkers are quiet and observant. There are also many other animals on the approaches to the Ben, including Buzzards, other birds of prey, and frogs and newts in the pools alongside the landrover track that runs up the eastern aspect of the loch. Deer may be seen on the slopes to the north of the Ben.",Place,NaturalPlace,Mountain,Ben_Chonzie,214
121039,"East Carroll Parish Detention Center is a parish jail in East Carroll Parish, Louisiana",Place,Building,Prison,East_Carroll_Detention_Center,14
112398,"Tuthilltown Bridge is located in the Town of Gardiner in Ulster County, New York, United States, approximately 1 miles (1.6 km) west of the eponymous hamlet. It carries US 44/NY 55 across the north-flowing Wallkill River just downstream from where it is joined by the Shawangunk Kill, its largest tributary. It is a steel through truss bridge built in 1938 and reconstructed in 1993 The bridge was built to replace a ford, still visible upstream from the bridge. Tuthilltown, the settlement that once flourished in the area, had been the western terminus of the Farmer's Turnpike, built in 1850 to provide local farmers with access to shipping on the Hudson River 20 miles (32 km) to the east. The area is today known just as Tuthill, but the bridge, the Tuthilltown Gristmill and a nearby road retain the old name.",Place,RouteOfTransportation,Bridge,Tuthilltown_Bridge,140
118659,"Kazım Karabekir Stadium (Turkish: Kazım Karabekir Stadyumu) is a multi-purpose stadium in Erzurum, Turkey. It is currently used mostly for football matches and is the home ground of Erzurumspor. The stadium currently holds 23,700 people. The name of the stadium was changed to Kazim Karabekir Stadium on August 10, 2012.",Place,SportFacility,Stadium,Kazım_Karabekir_Stadium,50
153019,"(6178) 1986 DA is a metallic asteroid, classified as near-Earth object of the Amor group, approximately 3 kilometers in diameter. It was discovered on 16 February 1986, by Japanese astronomer Minoru Kizawa at Shizuoka Observatory, Japan. As an eccentric Amor asteroid has an Earth minimum orbit intersection distance of 0.1901 AU (28,400,000 km) and approaches the orbit of Earth from the outside but does not cross it. It crosses however the orbit of Mars and can be classified as a Mars-crosser and also approaches the orbit of Jupiter within 0.5 AU. The asteroid orbits the Sun at a distance of 1.2–4.5 AU once every 4 years and 9 months (1,732 days). Its orbit has a high eccentricity of 0.58 and an inclination of 4° with respect to the plane of the ecliptic. The first precovery was taken at Siding Spring Observatory in 1977, extending the asteroid's observation arc by 9 years prior to its discovery. It was most probably formed from a larger body through a catastrophic collision with another object. Radar measurements of this body indicate that the surface is relatively smooth on scales of less than a meter, but it is highly irregular on scales of 10–100 meters. Several light-curve analysis gave it a concurring rotation period of 3.50 to 3.51 hours with a relatively high brightness amplitude between 0.03 and 0.48 in magnitude, indicating an irregular shape (U=3/3/n.a.). The metallic M-type asteroid is notable for being significantly more radar-reflective than other asteroids. Radar measurements suggest it is composed of nickel and iron and that it was derived from the center of a much larger object that experienced melting and differentiation. The observed radar albedo was 0.58 and the optical albedo was 0.14. According to the survey carried out by NASA's Wide-field Infrared Survey Explorer with its subsequent NEOWISE mission, the asteroid has an albedo of 0.08 and 0.16, and a diameter of 3.1 to 3.2 kilometers, respectively. The Collaborative Asteroid Lightcurve Link selects 3.15 kilometers as best result, while the first estimate from 1994 gave a diameter of 2.3 kilometers. The asteroid achieved its most notable recognition when scientists revealed that it contained over \""10,000 tons of gold and 100,000 tons of platinum\"", or an approximate value at the time of its discovery of \""$90 billion for the gold and a cool trillion dollars for the platinum, plus loose change for the asteroid's 10 billion tons of iron and a billion tons of nickel.\"" In 2012 the estimated value of 100,000 tons of platinum was worth approximately five trillion US dollars. The delta-v for a spacecraft rendezvous with this asteroid from low earth orbit is 7.1 km/s.",Place,CelestialBody,Planet,(6178)_1986_DA,440
